,data_values,time
142,0.0008757892,0.006439909297052154
143,0.0011833358,0.006485260770975057
144,0.0014890805,0.006530612244897959
145,0.0017928277,0.006575963718820862
146,0.0020942371,0.0066213151927437645
147,0.002392853,0.006666666666666667
148,0.00268815,0.006712018140589569
149,0.0029795913,0.006757369614512471
150,0.0032666784,0.006802721088435374
151,0.0035490373,0.0068480725623582765
152,0.003826468,0.006893424036281179
153,0.0040989676,0.0069387755102040816
154,0.004366749,0.006984126984126984
155,0.0046302495,0.007029478458049887
156,0.004890122,0.007074829931972789
157,0.0051471796,0.007120181405895692
158,0.00540237,0.007165532879818594
159,0.0056566843,0.007210884353741497
160,0.0059111095,0.0072562358276643995
161,0.0061665536,0.007301587301587302
162,0.0064238124,0.007346938775510204
163,0.006683491,0.007392290249433106
164,0.00694597,0.007437641723356009
165,0.007211401,0.007482993197278911
166,0.0074796947,0.007528344671201814
167,0.007750543,0.0075736961451247165
168,0.008023467,0.007619047619047619
169,0.008297836,0.007664399092970522
170,0.0085729165,0.007709750566893424
171,0.008847975,0.007755102040816327
172,0.009122285,0.007800453514739229
173,0.009395159,0.007845804988662131
174,0.009666016,0.007891156462585034
175,0.009934359,0.007936507936507936
176,0.010199791,0.00798185941043084
177,0.010461991,0.008027210884353741
178,0.01072067,0.008072562358276645
179,0.010975555,0.008117913832199546
180,0.0112263085,0.00816326530612245
181,0.011472515,0.008208616780045351
182,0.011713636,0.008253968253968255
183,0.011948962,0.008299319727891157
184,0.0121776145,0.008344671201814058
185,0.012398538,0.008390022675736962
186,0.012610545,0.008435374149659863
187,0.012812344,0.008480725623582767
188,0.013002608,0.008526077097505668
189,0.013180056,0.008571428571428572
190,0.013343534,0.008616780045351474
191,0.013492104,0.008662131519274377
192,0.01362512,0.008707482993197279
193,0.013742309,0.008752834467120182
194,0.013843807,0.008798185941043084
195,0.0139301615,0.008843537414965987
196,0.01400234,0.008888888888888889
197,0.014061698,0.00893424036281179
198,0.014109879,0.008979591836734694
199,0.014148743,0.009024943310657596
200,0.014180218,0.009070294784580499
201,0.014206183,0.0091156462585034
202,0.014228325,0.009160997732426304
203,0.014247992,0.009206349206349206
204,0.014266063,0.00925170068027211
205,0.014282852,0.009297052154195011
206,0.014298035,0.009342403628117914
207,0.014310626,0.009387755102040816
208,0.014318975,0.00943310657596372
209,0.014320818,0.009478458049886621
210,0.014313384,0.009523809523809525
211,0.01429351,0.009569160997732426
212,0.014257835,0.009614512471655328
213,0.014202912,0.009659863945578231
214,0.01412546,0.009705215419501133
215,0.014022517,0.009750566893424037
216,0.013891604,0.009795918367346938
217,0.013730876,0.009841269841269842
218,0.013539213,0.009886621315192743
219,0.013316302,0.009931972789115647
220,0.013062601,0.009977324263038548
221,0.012779348,0.010022675736961452
222,0.012468454,0.010068027210884354
223,0.0121323755,0.010113378684807257
224,0.01177392,0.010158730158730159
225,0.011396102,0.01020408163265306
226,0.011001904,0.010249433106575964
227,0.010594102,0.010294784580498866
228,0.010175044,0.010340136054421769
229,0.009746525,0.01038548752834467
230,0.009309634,0.010430839002267574
231,0.008864673,0.010476190476190476
232,0.00841117,0.01052154195011338
233,0.007947843,0.01056689342403628
234,0.0074726944,0.010612244897959184
235,0.0069831437,0.010657596371882086
236,0.0064761704,0.01070294784580499
237,0.005948488,0.010748299319727891
238,0.0053967605,0.010793650793650795
239,0.004817801,0.010839002267573696
240,0.0042087575,0.010884353741496598
241,0.0035672998,0.010929705215419501
242,0.0028917482,0.010975056689342403
243,0.0021811759,0.011020408163265306
244,0.0014354659,0.011065759637188208
245,0.000655307,0.011111111111111112
246,-0.00015784215,0.011156462585034013
247,-0.0010018464,0.011201814058956917
248,-0.0018740162,0.011247165532879818
249,-0.0027712644,0.011292517006802722
250,-0.0036902828,0.011337868480725623
251,-0.004627713,0.011383219954648527
252,-0.0055803293,0.011428571428571429
253,-0.0065451995,0.01147392290249433
254,-0.0075198133,0.011519274376417234
255,-0.00850219,0.011564625850340135
256,-0.009490939,0.011609977324263039
257,-0.010485286,0.01165532879818594
258,-0.011485063,0.011700680272108844
259,-0.012490631,0.011746031746031746
260,-0.013502829,0.011791383219954649
261,-0.014522833,0.01183673469387755
262,-0.015552058,0.011882086167800454
263,-0.016591994,0.011927437641723356
264,-0.01764412,0.01197278911564626
265,-0.01870975,0.012018140589569161
266,-0.019789953,0.012063492063492064
267,-0.0208855,0.012108843537414966
268,-0.021996785,0.012154195011337868
269,-0.023123868,0.012199546485260771
270,-0.024266418,0.012244897959183673
271,-0.02542386,0.012290249433106576
272,-0.02659531,0.012335600907029478
273,-0.02777979,0.012380952380952381
274,-0.028976234,0.012426303854875283
275,-0.030183574,0.012471655328798186
276,-0.03140085,0.012517006802721088
277,-0.03262723,0.012562358276643992
278,-0.033862073,0.012607709750566893
279,-0.03510498,0.012653061224489797
280,-0.036355622,0.012698412698412698
281,-0.03761391,0.0127437641723356
282,-0.038879775,0.012789115646258504
283,-0.04015317,0.012834467120181405
284,-0.04143392,0.012879818594104309
285,-0.042721704,0.01292517006802721
286,-0.044015832,0.012970521541950114
287,-0.04531529,0.013015873015873015
288,-0.046618607,0.013061224489795919
289,-0.047923874,0.01310657596371882
290,-0.049228683,0.013151927437641724
291,-0.05053018,0.013197278911564626
292,-0.05182511,0.013242630385487529
293,-0.053110037,0.01328798185941043
294,-0.054381203,0.013333333333333334
295,-0.055634882,0.013378684807256236
296,-0.056867506,0.013424036281179138
297,-0.058075733,0.013469387755102041
298,-0.059256587,0.013514739229024943
299,-0.060407743,0.013560090702947846
300,-0.061527435,0.013605442176870748
301,-0.062614635,0.013650793650793651
302,-0.06366916,0.013696145124716553
303,-0.06469137,0.013741496598639456
304,-0.06568249,0.013786848072562358
305,-0.06664426,0.013832199546485261
306,-0.067579016,0.013877551020408163
307,-0.0684892,0.013922902494331067
308,-0.069377564,0.013968253968253968
309,-0.07024684,0.01401360544217687
310,-0.07109934,0.014058956916099773
311,-0.07193718,0.014104308390022675
312,-0.07276185,0.014149659863945578
313,-0.073574126,0.01419501133786848
314,-0.07437396,0.014240362811791384
315,-0.07516057,0.014285714285714285
316,-0.07593235,0.014331065759637189
317,-0.07668673,0.01437641723356009
318,-0.07742071,0.014421768707482994
319,-0.07813038,0.014467120181405895
320,-0.07881157,0.014512471655328799
321,-0.07945977,0.0145578231292517
322,-0.080070324,0.014603174603174604
323,-0.08063873,0.014648526077097506
324,-0.081160754,0.014693877551020407
325,-0.0816325,0.01473922902494331
326,-0.08205078,0.014784580498866213
327,-0.0824129,0.014829931972789116
328,-0.08271713,0.014875283446712018
329,-0.082962416,0.014920634920634921
330,-0.0831485,0.014965986394557823
331,-0.083275914,0.015011337868480726
332,-0.08334613,0.015056689342403628
333,-0.08336103,0.015102040816326531
334,-0.08332308,0.015147392290249433
335,-0.08323535,0.015192743764172336
336,-0.08310103,0.015238095238095238
337,-0.08292367,0.01528344671201814
338,-0.08270673,0.015328798185941043
339,-0.08245394,0.015374149659863945
340,-0.08216862,0.015419501133786848
341,-0.081854194,0.01546485260770975
342,-0.08151374,0.015510204081632653
343,-0.08115014,0.015555555555555555
344,-0.08076606,0.015600907029478459
345,-0.08036381,0.015646258503401362
346,-0.07994565,0.015691609977324262
347,-0.07951335,0.015736961451247165
348,-0.079068676,0.01578231292517007
349,-0.07861322,0.015827664399092972
350,-0.07814817,0.015873015873015872
351,-0.077674575,0.015918367346938776
352,-0.077193655,0.01596371882086168
353,-0.07670604,0.01600907029478458
354,-0.076212324,0.016054421768707482
355,-0.075713016,0.016099773242630386
356,-0.07520816,0.01614512471655329
357,-0.07469766,0.01619047619047619
358,-0.07418119,0.016235827664399093
359,-0.07365803,0.016281179138321996
360,-0.073127285,0.0163265306122449
361,-0.07258774,0.0163718820861678
362,-0.07203805,0.016417233560090703
363,-0.071476586,0.016462585034013606
364,-0.07090159,0.01650793650793651
365,-0.07031131,0.01655328798185941
366,-0.069703914,0.016598639455782313
367,-0.0690777,0.016643990929705216
368,-0.06843104,0.016689342403628116
369,-0.06776271,0.01673469387755102
370,-0.06707157,0.016780045351473923
371,-0.06635707,0.016825396825396827
372,-0.06561893,0.016870748299319727
373,-0.06485734,0.01691609977324263
374,-0.06407299,0.016961451247165533
375,-0.063266926,0.017006802721088437
376,-0.06244063,0.017052154195011337
377,-0.06159584,0.01709750566893424
378,-0.060734555,0.017142857142857144
379,-0.059858978,0.017188208616780044
380,-0.0589713,0.017233560090702947
381,-0.058073647,0.01727891156462585
382,-0.057168096,0.017324263038548754
383,-0.0562564,0.017369614512471654
384,-0.055339966,0.017414965986394557
385,-0.054419797,0.01746031746031746
386,-0.05349641,0.017505668934240364
387,-0.0525698,0.017551020408163264
388,-0.051639386,0.017596371882086168
389,-0.05070419,0.01764172335600907
390,-0.049762614,0.017687074829931974
391,-0.0488127,0.017732426303854874
392,-0.047852155,0.017777777777777778
393,-0.046878364,0.01782312925170068
394,-0.04588854,0.01786848072562358
395,-0.044879794,0.017913832199546485
396,-0.043849245,0.017959183673469388
397,-0.0427941,0.01800453514739229
398,-0.041711703,0.01804988662131519
399,-0.04059966,0.018095238095238095
400,-0.039455865,0.018140589569160998
401,-0.038278397,0.0181859410430839
402,-0.037065804,0.0182312925170068
403,-0.035816833,0.018276643990929705
404,-0.034530528,0.01832199546485261
405,-0.033206172,0.018367346938775512
406,-0.03184308,0.018412698412698412
407,-0.030440744,0.018458049886621315
408,-0.028998619,0.01850340136054422
409,-0.027516099,0.01854875283446712
410,-0.025992356,0.018594104308390022
411,-0.024426386,0.018639455782312925
412,-0.022816932,0.01868480725623583
413,-0.021162424,0.01873015873015873
414,-0.019460922,0.018775510204081632
415,-0.017710153,0.018820861678004536
416,-0.015907578,0.01886621315192744
417,-0.0140503105,0.01891156462585034
418,-0.01213529,0.018956916099773242
419,-0.010159286,0.019002267573696146
420,-0.008118986,0.01904761904761905
421,-0.00601112,0.01909297052154195
422,-0.0038326045,0.019138321995464853
423,-0.0015805383,0.019183673469387756
424,0.000747643,0.019229024943310656
425,0.003154085,0.01927437641723356
426,0.0056404476,0.019319727891156463
427,0.0082078315,0.019365079365079366
428,0.010856736,0.019410430839002266
429,0.013587037,0.01945578231292517
430,0.016397981,0.019501133786848073
431,0.019288184,0.019546485260770977
432,0.022255624,0.019591836734693877
433,0.025297696,0.01963718820861678
434,0.028411362,0.019682539682539683
435,0.031593066,0.019727891156462583
436,0.034838915,0.019773242630385487
437,0.03814474,0.01981859410430839
438,0.041506108,0.019863945578231294
439,0.04491852,0.019909297052154194
440,0.048377287,0.019954648526077097
441,0.05187787,0.02
442,0.055415615,0.020045351473922904
443,0.058985963,0.020090702947845804
444,0.06258456,0.020136054421768707
445,0.066207,0.02018140589569161
446,0.06984919,0.020226757369614514
447,0.07350697,0.020272108843537414
448,0.07717641,0.020317460317460317
449,0.080853544,0.02036281179138322
450,0.0845344,0.02040816326530612
451,0.08821514,0.020453514739229024
452,0.09189169,0.020498866213151928
453,0.0955598,0.02054421768707483
454,0.09921526,0.02058956916099773
455,0.10285355,0.020634920634920634
456,0.10646988,0.020680272108843538
457,0.11005926,0.02072562358276644
458,0.11361622,0.02077097505668934
459,0.11713529,0.020816326530612245
460,0.12061043,0.020861678004535148
461,0.12403545,0.02090702947845805
462,0.12740386,0.02095238095238095
463,0.13070874,0.020997732426303855
464,0.13394333,0.02104308390022676
465,0.13710052,0.02108843537414966
466,0.14017306,0.02113378684807256
467,0.14315407,0.021179138321995465
468,0.1460362,0.02122448979591837
469,0.14881268,0.02126984126984127
470,0.15147685,0.021315192743764172
471,0.15402238,0.021360544217687075
472,0.15644315,0.02140589569160998
473,0.15873373,0.02145124716553288
474,0.16088888,0.021496598639455782
475,0.16290385,0.021541950113378686
476,0.16477492,0.02158730158730159
477,0.16649804,0.02163265306122449
478,0.1680704,0.021678004535147392
479,0.1694893,0.021723356009070296
480,0.17075238,0.021768707482993196
481,0.17185774,0.0218140589569161
482,0.17280395,0.021859410430839003
483,0.17358962,0.021904761904761906
484,0.17421336,0.021950113378684806
485,0.17467424,0.02199546485260771
486,0.17497107,0.022040816326530613
487,0.17510284,0.022086167800453516
488,0.17506844,0.022131519274376416
489,0.17486674,0.02217687074829932
490,0.17449638,0.022222222222222223
491,0.17395635,0.022267573696145123
492,0.17324524,0.022312925170068026
493,0.17236198,0.02235827664399093
494,0.17130543,0.022403628117913833
495,0.1700748,0.022448979591836733
496,0.16866922,0.022494331065759637
497,0.16708863,0.02253968253968254
498,0.16533293,0.022585034013605444
499,0.16340265,0.022630385487528343
500,0.16129875,0.022675736961451247
501,0.15902269,0.02272108843537415
502,0.1565763,0.022766439909297054
503,0.15396236,0.022811791383219954
504,0.15118365,0.022857142857142857
505,0.14824373,0.02290249433106576
506,0.14514637,0.02294784580498866
507,0.14189567,0.022993197278911564
508,0.13849624,0.023038548752834467
509,0.13495275,0.02308390022675737
510,0.1312701,0.02312925170068027
511,0.1274532,0.023174603174603174
512,0.12350741,0.023219954648526078
513,0.11943777,0.02326530612244898
514,0.11524971,0.02331065759637188
515,0.11094858,0.023356009070294784
516,0.106539935,0.023401360544217688
517,0.102029294,0.02344671201814059
518,0.097422644,0.02349206349206349
519,0.09272596,0.023537414965986395
520,0.087945566,0.023582766439909298
521,0.08308792,0.023628117913832198
522,0.078160055,0.0236734693877551
523,0.073169075,0.023718820861678005
524,0.06812231,0.023764172335600908
525,0.06302756,0.023809523809523808
526,0.057892676,0.02385487528344671
527,0.05272562,0.023900226757369615
528,0.047534402,0.02394557823129252
529,0.042326998,0.02399092970521542
530,0.037111163,0.024036281179138322
531,0.03189441,0.024081632653061225
532,0.02668387,0.02412698412698413
533,0.021486266,0.02417233560090703
534,0.016307727,0.024217687074829932
535,0.01115383,0.024263038548752835
536,0.0060295514,0.024308390022675735
537,0.0009392463,0.02435374149659864
538,-0.0041133426,0.024399092970521542
539,-0.00912502,0.024444444444444446
540,-0.014093099,0.024489795918367346
541,-0.019015314,0.02453514739229025
542,-0.023889728,0.024580498866213153
543,-0.028714655,0.024625850340136056
544,-0.03348856,0.024671201814058956
545,-0.03820998,0.02471655328798186
546,-0.042877454,0.024761904761904763
547,-0.047489457,0.024807256235827663
548,-0.052044373,0.024852607709750566
549,-0.05654041,0.02489795918367347
550,-0.06097572,0.024943310657596373
551,-0.065348275,0.024988662131519273
552,-0.06965594,0.025034013605442176
553,-0.07389662,0.02507936507936508
554,-0.07806801,0.025124716553287983
555,-0.082168184,0.025170068027210883
556,-0.08619511,0.025215419501133787
557,-0.09014694,0.02526077097505669
558,-0.094022095,0.025306122448979593
559,-0.09781927,0.025351473922902493
560,-0.10153736,0.025396825396825397
561,-0.105175674,0.0254421768707483
562,-0.10873371,0.0254875283446712
563,-0.11221138,0.025532879818594104
564,-0.11560868,0.025578231292517007
565,-0.11892612,0.02562358276643991
566,-0.12216431,0.02566893424036281
567,-0.12532404,0.025714285714285714
568,-0.12840652,0.025759637188208617
569,-0.1314127,0.02580498866213152
570,-0.13434422,0.02585034013605442
571,-0.13720237,0.025895691609977324
572,-0.13998872,0.025941043083900227
573,-0.14270502,0.02598639455782313
574,-0.14535303,0.02603174603174603
575,-0.14793444,0.026077097505668934
576,-0.15045106,0.026122448979591838
577,-0.15290478,0.026167800453514738
578,-0.15529738,0.02621315192743764
579,-0.15763053,0.026258503401360545
580,-0.15990593,0.026303854875283448
581,-0.16212492,0.026349206349206348
582,-0.16428873,0.02639455782312925
583,-0.16639845,0.026439909297052155
584,-0.16845472,0.026485260770975058
585,-0.17045785,0.026530612244897958
586,-0.17240801,0.02657596371882086
587,-0.17430481,0.026621315192743765
588,-0.1761478,0.02666666666666667
589,-0.17793605,0.02671201814058957
590,-0.17966866,0.026757369614512472
591,-0.1813445,0.026802721088435375
592,-0.18296248,0.026848072562358275
593,-0.18452133,0.02689342403628118
594,-0.18602027,0.026938775510204082
595,-0.18745875,0.026984126984126985
596,-0.18883638,0.027029478458049885
597,-0.19015332,0.02707482993197279
598,-0.19141044,0.027120181405895692
599,-0.19260879,0.027165532879818596
600,-0.19375004,0.027210884353741496
601,-0.19483642,0.0272562358276644
602,-0.19587016,0.027301587301587302
603,-0.19685405,0.027346938775510202
604,-0.19779094,0.027392290249433106
605,-0.19868356,0.02743764172335601
606,-0.19953449,0.027482993197278913
607,-0.20034596,0.027528344671201813
608,-0.20111988,0.027573696145124716
609,-0.20185733,0.02761904761904762
610,-0.2025587,0.027664399092970523
611,-0.2032241,0.027709750566893423
612,-0.20385216,0.027755102040816326
613,-0.2044414,0.02780045351473923
614,-0.20498934,0.027845804988662133
615,-0.20549323,0.027891156462585033
616,-0.2059498,0.027936507936507936
617,-0.20635556,0.02798185941043084
618,-0.20670724,0.02802721088435374
619,-0.2070013,0.028072562358276643
620,-0.20723502,0.028117913832199547
621,-0.20740594,0.02816326530612245
622,-0.2075122,0.02820861678004535
623,-0.20755255,0.028253968253968254
624,-0.20752673,0.028299319727891157
625,-0.20743504,0.02834467120181406
626,-0.20727852,0.02839002267573696
627,-0.2070587,0.028435374149659864
628,-0.20677778,0.028480725623582767
629,-0.20643815,0.02852607709750567
630,-0.20604241,0.02857142857142857
631,-0.20559312,0.028616780045351474
632,-0.20509258,0.028662131519274377
633,-0.20454298,0.028707482993197277
634,-0.2039456,0.02875283446712018
635,-0.2033019,0.028798185941043084
636,-0.2026124,0.028843537414965988
637,-0.20187718,0.028888888888888888
638,-0.20109585,0.02893424036281179
639,-0.20026767,0.028979591836734694
640,-0.19939183,0.029024943310657598
641,-0.19846712,0.029070294784580498
642,-0.19749233,0.0291156462585034
643,-0.19646691,0.029160997732426305
644,-0.19538987,0.029206349206349208
645,-0.19426118,0.029251700680272108
646,-0.19308111,0.02929705215419501
647,-0.19185038,0.029342403628117915
648,-0.19057025,0.029387755102040815
649,-0.18924244,0.029433106575963718
650,-0.18786895,0.02947845804988662
651,-0.18645215,0.029523809523809525
652,-0.18499422,0.029569160997732425
653,-0.18349738,0.02961451247165533
654,-0.18196389,0.029659863945578232
655,-0.18039513,0.029705215419501135
656,-0.1787925,0.029750566893424035
657,-0.17715642,0.02979591836734694
658,-0.17548709,0.029841269841269842
659,-0.1737837,0.029886621315192742
660,-0.17204499,0.029931972789115645
661,-0.17026936,0.02997732426303855
662,-0.16845472,0.030022675736961452
663,-0.16659825,0.030068027210884352
664,-0.16469769,0.030113378684807256
665,-0.16275047,0.03015873015873016
666,-0.16075443,0.030204081632653063
667,-0.15870756,0.030249433106575963
668,-0.15660867,0.030294784580498866
669,-0.15445682,0.03034013605442177
670,-0.15225185,0.030385487528344673
671,-0.14999431,0.030430839002267573
672,-0.14768516,0.030476190476190476
673,-0.14532591,0.03052154195011338
674,-0.14291888,0.03056689342403628
675,-0.1404662,0.030612244897959183
676,-0.13797045,0.030657596371882086
677,-0.13543436,0.03070294784580499
678,-0.13286051,0.03074829931972789
679,-0.13025127,0.030793650793650793
680,-0.12760937,0.030839002267573697
681,-0.12493648,0.0308843537414966
682,-0.12223483,0.0309297052154195
683,-0.11950605,0.030975056689342403
684,-0.11675196,0.031020408163265307
685,-0.1139742,0.03106575963718821
686,-0.11117483,0.03111111111111111
687,-0.108356096,0.031156462585034014
688,-0.10552055,0.031201814058956917
689,-0.102671444,0.031247165532879817
690,-0.09981258,0.031292517006802724
691,-0.09694837,0.031337868480725624
692,-0.09408377,0.031383219954648524
693,-0.091224454,0.03142857142857143
694,-0.088376455,0.03147392290249433
695,-0.08554624,0.03151927437641723
696,-0.082740515,0.03156462585034014
697,-0.07996581,0.03160997732426304
698,-0.07722862,0.031655328798185944
699,-0.07453489,0.031700680272108844
700,-0.071890175,0.031746031746031744
701,-0.069299065,0.03179138321995465
702,-0.06676535,0.03183673469387755
703,-0.064292006,0.03188208616780045
704,-0.06188095,0.03192743764172336
705,-0.05953329,0.03197278911564626
706,-0.0572493,0.03201814058956916
707,-0.055028655,0.032063492063492065
708,-0.05287053,0.032108843537414965
709,-0.050773926,0.03215419501133787
710,-0.048737846,0.03219954648526077
711,-0.04676143,0.03224489795918367
712,-0.04484423,0.03229024943310658
713,-0.04298641,0.03233560090702948
714,-0.041188795,0.03238095238095238
715,-0.03945305,0.032426303854875285
716,-0.037781566,0.032471655328798185
717,-0.036177415,0.032517006802721085
718,-0.03464436,0.03256235827664399
719,-0.03318655,0.03260770975056689
720,-0.03180834,0.0326530612244898
721,-0.030514108,0.0326984126984127
722,-0.02930786,0.0327437641723356
723,-0.028193038,0.032789115646258506
724,-0.027172329,0.032834467120181406
725,-0.02624729,0.032879818594104306
726,-0.025418354,0.03292517006802721
727,-0.024684539,0.03297052154195011
728,-0.024043472,0.03301587301587302
729,-0.02349139,0.03306122448979592
730,-0.02302314,0.03310657596371882
731,-0.022632364,0.033151927437641726
732,-0.02231154,0.033197278911564626
733,-0.022052329,0.033242630385487526
734,-0.021845696,0.03328798185941043
735,-0.021682214,0.03333333333333333
736,-0.021552216,0.03337868480725623
737,-0.021446113,0.03342403628117914
738,-0.021354496,0.03346938775510204
739,-0.021268329,0.03351473922902495
740,-0.02117904,0.033560090702947847
741,-0.02107863,0.033605442176870746
742,-0.020959558,0.03365079365079365
743,-0.020814875,0.03369614512471655
744,-0.020638095,0.03374149659863945
745,-0.02042312,0.03378684807256236
746,-0.02016411,0.03383219954648526
747,-0.019855443,0.03387755102040816
748,-0.019491598,0.03392290249433107
749,-0.019066991,0.03396825396825397
750,-0.018576052,0.034013605442176874
751,-0.018013045,0.034058956916099774
752,-0.017372144,0.034104308390022674
753,-0.016647423,0.03414965986394558
754,-0.015832927,0.03419501133786848
755,-0.014922693,0.03424036281179138
756,-0.013910908,0.03428571428571429
757,-0.012791941,0.03433106575963719
758,-0.011560443,0.03437641723356009
759,-0.0102114305,0.034421768707482994
760,-0.0087403795,0.034467120181405894
761,-0.0071431855,0.0345124716553288
762,-0.0054162336,0.0345578231292517
763,-0.00355635,0.0346031746031746
764,-0.001560762,0.03464852607709751
765,0.00057297235,0.03469387755102041
766,0.0028470722,0.03473922902494331
767,0.005263623,0.034784580498866215
768,0.007824705,0.034829931972789115
769,0.0105324825,0.03487528344671202
770,0.013389293,0.03492063492063492
771,0.016397728,0.03496598639455782
772,0.019560635,0.03501133786848073
773,0.022881165,0.03505668934240363
774,0.026362695,0.03510204081632653
775,0.030008735,0.035147392290249435
776,0.03382287,0.035192743764172335
777,0.037808564,0.035238095238095235
778,0.041969102,0.03528344671201814
779,0.04630722,0.03532879818594104
