time,0,1,2
0.04671201814058957,-0.07896473,-0.028927945,0.017704671
0.047165532879818596,-0.07469288,-0.027102059,0.01732046
0.047619047619047616,-0.06379127,-0.026362242,0.015760852
0.048072562358276644,-0.04934061,-0.0255871,0.014728109
0.04852607709750567,-0.036287773,-0.023828816,0.013940926
0.04897959183673469,-0.02584062,-0.022683697,0.014364777
0.04943310657596372,-0.019870702,-0.02089707,0.014840302
0.049886621315192746,-0.018883295,-0.01828287,0.0147826895
0.050340136054421766,-0.021188233,-0.015225791,0.015054547
0.050793650793650794,-0.026495801,-0.012452609,0.016357204
0.05124716553287982,-0.031977702,-0.011175003,0.017395765
0.05170068027210884,-0.035863094,-0.009994896,0.01752318
0.05215419501133787,-0.038945522,-0.008433511,0.016141111
0.052607709750566896,-0.04338952,-0.005985405,0.015292721
0.053061224489795916,-0.046110284,-0.003522327,0.015198506
0.053514739229024944,-0.04583911,-0.0018407309,0.014682854
0.05396825396825397,-0.042169772,-0.00017084065,0.015223196
0.05442176870748299,-0.033758916,0.0016029506,0.016075883
0.05487528344671202,-0.020569138,0.004202939,0.01611197
0.055328798185941046,-0.00668789,0.006591227,0.016637126
0.055782312925170066,0.0023223108,0.008078244,0.017529953
0.05623582766439909,0.004025844,0.008780092,0.017153634
0.05668934240362812,-0.0057283593,0.009878834,0.016937632
0.05714285714285714,-0.022169888,0.010988328,0.016245272
0.05759637188208617,-0.03876085,0.012438264,0.014798148
0.058049886621315196,-0.051663652,0.01479767,0.014512045
0.058503401360544216,-0.05508954,0.017080333,0.01600217
0.05895691609977324,-0.047592632,0.019506305,0.016687807
0.05941043083900227,-0.030337324,0.021648291,0.01643122
0.05986394557823129,-0.0068010357,0.024161164,0.016654748
0.06031746031746032,0.016188022,0.02614414,0.016552102
0.060770975056689346,0.031445835,0.02705344,0.016682254
0.061224489795918366,0.03407227,0.026374333,0.016520007
0.06167800453514739,0.02517528,0.025106968,0.016498283
0.06213151927437642,0.008545993,0.02453135,0.016710246
0.06258503401360545,-0.011185873,0.024381595,0.016307749
0.06303854875283446,-0.027710598,0.025417713,0.014842092
0.06349206349206349,-0.036730614,0.027965698,0.012713664
0.06394557823129252,-0.034777522,0.03071714,0.009954654
0.06439909297052154,-0.023368185,0.032598972,0.007522317
0.06485260770975057,-0.0054436936,0.033504374,0.0053932187
0.0653061224489796,0.015654456,0.033391733,0.0033936573
0.06575963718820861,0.035024054,0.03221266,0.0023870738
0.06621315192743764,0.050086495,0.029296337,0.0022227338
0.06666666666666667,0.05777228,0.026853397,0.0019221099
0.06712018140589569,0.05774253,0.02552332,6.809071e-05
0.06757369614512472,0.05223746,0.024726441,-0.0014524886
0.06802721088435375,0.04404455,0.0251449,-0.0024859805
0.06848072562358276,0.03461412,0.025657393,-0.0026611972
0.06893424036281179,0.026222384,0.023934396,-0.0015704812
0.06938775510204082,0.020615593,0.022386795,-0.0012674117
0.06984126984126984,0.01724052,0.021700973,-0.0022335327
0.07029478458049887,0.017409634,0.01965454,-0.0034611935
0.0707482993197279,0.02214638,0.017715186,-0.0049951063
0.07120181405895691,0.029724937,0.015974717,-0.007462061
0.07165532879818594,0.039176553,0.014939286,-0.009718502
0.07210884353741497,0.04843747,0.014626725,-0.011476728
0.07256235827664399,0.05421199,0.014090692,-0.013201477
0.07301587301587302,0.05476596,0.012747842,-0.013734861
0.07346938775510205,0.04954364,0.010449315,-0.014561571
0.07392290249433106,0.04058322,0.007896627,-0.015733905
0.07437641723356009,0.029811818,0.006046922,-0.015467714
0.07482993197278912,0.0217617,0.004616615,-0.015023215
0.07528344671201814,0.019671833,0.0029825773,-0.014730361
0.07573696145124717,0.023934884,0.0016813191,-0.0150690535
0.0761904761904762,0.033468515,0.0006482208,-0.015327263
0.07664399092970521,0.043756362,0.00022379076,-0.014989814
0.07709750566893424,0.048931833,-0.00073471,-0.013897393
0.07755102040816327,0.04449571,-0.0025312281,-0.012773894
0.07800453514739229,0.03175067,-0.0047654784,-0.012177146
0.07845804988662132,0.015118936,-0.009010515,-0.010333562
0.07891156462585033,-0.0003315141,-0.012776796,-0.007672082
0.07936507936507936,-0.010055319,-0.014430708,-0.0060420358
0.07981859410430839,-0.0130920485,-0.015125709,-0.0044393535
0.08027210884353742,-0.009025157,-0.015357146,-0.0029888225
0.08072562358276644,-2.3178674e-05,-0.015582535,-0.0034125987
0.08117913832199547,0.009538398,-0.014961683,-0.0046851984
0.08163265306122448,0.015064385,-0.015290457,-0.006113936
0.08208616780045351,0.013974408,-0.015671624,-0.007424929
0.08253968253968254,0.0073688114,-0.015128057,-0.008755438
0.08299319727891157,-0.0036717209,-0.015459222,-0.009249484
0.08344671201814059,-0.01412183,-0.016229806,-0.009092933
0.08390022675736962,-0.018824056,-0.01755551,-0.008638935
0.08435374149659863,-0.017021883,-0.018758371,-0.008665772
0.08480725623582766,-0.010512247,-0.020008633,-0.008631175
0.08526077097505669,-0.0011226803,-0.020154905,-0.0067431754
0.08571428571428572,0.0074602426,-0.019236358,-0.0045384215
0.08616780045351474,0.0108830845,-0.018440062,-0.0020856585
0.08662131519274377,0.00832908,-0.019089343,-0.0015718464
0.08707482993197278,-0.00072236743,-0.020800566,-0.0024135076
0.08752834467120181,-0.015454147,-0.021484505,-0.003331334
0.08798185941043084,-0.02995074,-0.02312788,-0.0031615929
0.08843537414965986,-0.041162066,-0.025055664,-0.0016488016
0.08888888888888889,-0.0450259,-0.027585303,-0.002210129
0.08934240362811792,-0.03947625,-0.030659787,-0.0027730535
0.08979591836734693,-0.02841074,-0.03252463,-0.0024836473
0.09024943310657596,-0.013707184,-0.033353433,-0.0018003325
0.09070294784580499,-0.0011106833,-0.032352302,-0.0002893134
0.09115646258503401,0.0047598747,-0.031373367,0.0005425049
0.09160997732426304,0.0018348874,-0.030867655,0.0005427519
0.09206349206349207,-0.009404342,-0.029423257,0.0017692408
0.09251700680272108,-0.026069993,-0.028258808,0.003700186
0.09297052154195011,-0.04295257,-0.027307456,0.005991543
0.09342403628117914,-0.05660474,-0.025691278,0.008530284
0.09387755102040816,-0.06375892,-0.022526482,0.010942187
0.09433106575963719,-0.06258008,-0.018874452,0.012952205
0.09478458049886622,-0.055140976,-0.015093323,0.0139719285
0.09523809523809523,-0.044789437,-0.010918303,0.013995158
0.09569160997732426,-0.035038736,-0.008160142,0.013941431
0.09614512471655329,-0.027290333,-0.0058341105,0.014536205
0.09659863945578231,-0.022815548,-0.0032178366,0.015319491
0.09705215419501134,-0.020259207,-6.6475724e-05,0.016245337
0.09750566893424037,-0.017904421,0.0022727835,0.016259698
0.09795918367346938,-0.015627064,0.003575992,0.016192628
0.09841269841269841,-0.013400663,0.004663049,0.015955715
0.09886621315192744,-0.01158329,0.0050599277,0.016232286
0.09931972789115646,-0.01255275,0.0057597924,0.0151610505
0.09977324263038549,-0.015711905,0.005390852,0.011493356
0.10022675736961452,-0.020777078,0.0040669423,0.007689264
0.10068027210884353,-0.025714431,0.00374887,0.0043786126
0.10113378684807256,-0.026902588,0.0028765001,0.002360585
0.10158730158730159,-0.022561643,0.0017527594,0.0009534158
0.10204081632653061,-0.012365139,0.001837213,-0.00011994742
0.10249433106575964,0.0011579371,0.0017006188,-0.00021257334
0.10294784580498866,0.0132185565,0.0015583518,-3.6071397e-05
0.10340136054421768,0.02077028,0.0018104167,0.00030967893
0.10385487528344671,0.020047978,0.0006230572,0.0011041953
0.10430839002267574,0.009863788,-0.0014361653,0.002021252
0.10476190476190476,-0.003576941,-0.0018741114,0.0034712374
0.10521541950113379,-0.015069695,-0.0010851844,0.0042934953
0.1056689342403628,-0.020540938,-0.0008709296,0.0040050857
0.10612244897959183,-0.017367309,-0.0010950414,0.0039158827
0.10657596371882086,-0.004317428,-0.0011506024,0.0034803974
0.10702947845804989,0.01481223,-0.00075208535,0.002122599
0.10748299319727891,0.032587506,0.00021940577,0.0012763352
0.10793650793650794,0.043545727,0.001522267,0.0016264498
0.10839002267573696,0.044267893,0.0035396703,0.0026043449
0.10884353741496598,0.034402907,0.005816398,0.0016773684
0.10929705215419501,0.01928781,0.008627716,-0.00055556395
0.10975056689342404,0.005178399,0.01133046,-0.0014243447
0.11020408163265306,-0.0023862887,0.013689064,-0.0014039422
0.11065759637188209,-0.0015778913,0.015655886,-0.0007293573
0.1111111111111111,0.0072610867,0.016452871,0.0010421232
0.11156462585034013,0.0204079,0.017582929,0.0032977343
0.11201814058956916,0.033180542,0.018143134,0.0053441515
0.11247165532879819,0.045091517,0.017664427,0.007675745
0.11292517006802721,0.052804936,0.017803533,0.009398795
0.11337868480725624,0.05519712,0.018854965,0.010214216
0.11383219954648525,0.05313749,0.01982641,0.011142958
0.11428571428571428,0.0483953,0.020679085,0.011760607
0.11473922902494331,0.04416809,0.021393485,0.012932284
0.11519274376417234,0.041896395,0.020727778,0.014228731
0.11564625850340136,0.039847348,0.018929321,0.014291282
0.11609977324263039,0.03817307,0.017120883,0.014141676
0.1165532879818594,0.035634886,0.016007574,0.013449964
0.11700680272108843,0.032537382,0.015774647,0.010339749
0.11746031746031746,0.030476619,0.016633758,0.004869209
0.11791383219954649,0.028364055,0.016414816,-0.001118148
0.11836734693877551,0.028623188,0.014847002,-0.008318736
0.11882086167800454,0.03188297,0.013509437,-0.015561452
0.11927437641723355,0.036314316,0.01210153,-0.022760384
0.11972789115646258,0.041528035,0.0100781815,-0.030195056
0.12018140589569161,0.045318253,0.006724305,-0.037081596
0.12063492063492064,0.044311058,0.0036271648,-0.041674837
0.12108843537414966,0.039329648,0.0018286491,-0.043540206
0.12154195011337869,0.029955635,0.0005861305,-0.04413126
0.1219954648526077,0.01948359,-0.0015101391,-0.04348365
0.12244897959183673,0.010628817,-0.0042134123,-0.04323709
0.12290249433106576,0.005145831,-0.0062906346,-0.04285701
0.12335600907029479,0.005658413,-0.008251543,-0.042562984
0.12380952380952381,0.011017805,-0.010609643,-0.041961767
0.12426303854875284,0.020380128,-0.012314619,-0.039279334
0.12471655328798185,0.030055389,-0.013191356,-0.033210248
0.1251700680272109,0.03733457,-0.013829871,-0.024101432
0.12562358276643992,0.03980154,-0.014123073,-0.011510395
0.12607709750566892,0.03402596,-0.014251446,0.0032497142
0.12653061224489795,0.02116462,-0.013982859,0.019473767
0.12698412698412698,0.0069419206,-0.014587188,0.037673827
0.127437641723356,-0.005847069,-0.015328595,0.054150175
0.12789115646258503,-0.013725767,-0.016104959,0.06664323
0.12834467120181406,-0.013748354,-0.017646093,0.07322811
0.1287981859410431,-0.007260639,-0.017886175,0.073088825
0.1292517006802721,0.0021521654,-0.016441435,0.065631546
0.12970521541950114,0.011220566,-0.013818493,0.050776716
0.13015873015873017,0.017826177,-0.010624436,0.029611377
0.1306122448979592,0.018993843,-0.007367191,0.004323684
0.1310657596371882,0.0148390755,-0.0051679015,-0.022335181
0.13151927437641722,0.006708651,-0.004052339,-0.048130117
0.13197278911564625,-0.0019197415,-0.0036097714,-0.06977072
0.13242630385487528,-0.0089058485,-0.0032998344,-0.086077966
0.1328798185941043,-0.014214411,-0.0033655157,-0.097181275
0.13333333333333333,-0.016028795,-0.0043719923,-0.103214115
0.13378684807256236,-0.014570687,-0.005672168,-0.10567023
0.13424036281179139,-0.011459187,-0.0065191677,-0.10306386
0.1346938775510204,-0.0077621453,-0.0068744537,-0.09652035
0.13514739229024944,-0.0053614457,-0.00788157,-0.0884392
0.13560090702947847,-0.004961398,-0.009352945,-0.0771013
0.1360544217687075,-0.005528882,-0.011377741,-0.06387236
0.1365079365079365,-0.006870735,-0.012445262,-0.04871992
0.13696145124716552,-0.010306858,-0.012420252,-0.031001184
0.13741496598639455,-0.01583324,-0.012495855,-0.011402004
0.13786848072562358,-0.02262785,-0.012648742,0.008849217
0.1383219954648526,-0.030901726,-0.012258871,0.028582484
0.13877551020408163,-0.038073592,-0.011744333,0.04974634
0.13922902494331066,-0.042582687,-0.0119781215,0.07160459
0.13968253968253969,-0.044064447,-0.0121004265,0.09093176
0.1401360544217687,-0.041462407,-0.012363186,0.10698941
0.14058956916099774,-0.035616044,-0.012164898,0.11973201
0.14104308390022677,-0.02700652,-0.011551021,0.12856673
0.1414965986394558,-0.01864954,-0.010036879,0.13425732
0.1419501133786848,-0.0138275195,-0.0077452515,0.13728462
0.14240362811791382,-0.011989412,-0.0058392845,0.13809474
0.14285714285714285,-0.01493253,-0.004655599,0.13804476
0.14331065759637188,-0.02327413,-0.003983079,0.13664693
0.1437641723356009,-0.032252833,-0.0028451218,0.13354835
0.14421768707482993,-0.038159434,-0.0019357437,0.12726375
0.14467120181405896,-0.03907573,-0.0007105808,0.11733543
0.14512471655328799,-0.03516426,0.0010667245,0.104569234
0.145578231292517,-0.02763674,0.0024845614,0.089549504
0.14603174603174604,-0.018517697,0.0037059789,0.07274014
0.14648526077097507,-0.010885348,0.005945005,0.05344335
0.1469387755102041,-0.006314084,0.009087183,0.033414647
0.1473922902494331,-0.006449813,0.012076424,0.013380687
0.14784580498866212,-0.010849705,0.015003743,-0.0070622307
0.14829931972789115,-0.01623135,0.015869003,-0.027042817
0.14875283446712018,-0.021232724,0.01610413,-0.04544489
0.1492063492063492,-0.023569642,0.016923904,-0.063316874
0.14965986394557823,-0.02164384,0.01585006,-0.0788072
0.15011337868480726,-0.01793782,0.013651726,-0.09015352
0.15056689342403629,-0.01350944,0.011496739,-0.10073378
0.1510204081632653,-0.008641189,0.009724443,-0.10987876
0.15147392290249434,-0.0051825843,0.007988506,-0.11604161
0.15192743764172337,-0.002988528,0.00695434,-0.12008287
0.1523809523809524,-0.0018801154,0.0061919102,-0.122703634
0.1528344671201814,-0.0020115038,0.0052349055,-0.12357729
0.15328798185941042,-0.003999722,0.004825518,-0.12202584
0.15374149659863945,-0.0068854177,0.0045694066,-0.119022734
0.15419501133786848,-0.0074448795,0.004359427,-0.113548525
0.1546485260770975,-0.00695272,0.0037585637,-0.10676162
0.15510204081632653,-0.0047135544,0.0044100746,-0.101535685
0.15555555555555556,-0.0013901232,0.0052140956,-0.09624635
0.15600907029478459,0.0025980673,0.0053482773,-0.09006929
0.1564625850340136,0.0070588924,0.0055953716,-0.08257101
0.15691609977324264,0.010308651,0.0056622447,-0.0735462
0.15736961451247167,0.012394543,0.0059665944,-0.0643175
0.15782312925170067,0.012235276,0.005591762,-0.054089922
0.1582766439909297,0.012619112,0.0050190864,-0.042290393
0.15873015873015872,0.013597932,0.0040972894,-0.031034287
0.15918367346938775,0.014396199,0.0031585565,-0.021152137
0.15963718820861678,0.016640466,0.0020410307,-0.011836393
0.1600907029478458,0.019577365,0.000530023,-0.0028420852
0.16054421768707483,0.022260368,-0.0014224403,0.0059034238
0.16099773242630386,0.023964848,-0.0030702085,0.014129069
0.16145124716553289,0.024831075,-0.0035886017,0.02122709
0.1619047619047619,0.024887392,-0.0040041073,0.027267499
0.16235827664399094,0.024289671,-0.003966129,0.03283855
0.16281179138321997,0.024234872,-0.003347114,0.03788471
0.16326530612244897,0.024219604,-0.0020955529,0.043709036
0.163718820861678,0.023541965,-0.00046384396,0.048850708
0.16417233560090702,0.02323124,0.0013042488,0.052618578
0.16462585034013605,0.024445795,0.002168008,0.05623529
0.16507936507936508,0.026337678,0.0025951415,0.058995076
0.1655328798185941,0.028065737,0.0034931486,0.06102607
0.16598639455782313,0.030744355,0.0035641098,0.06144345
0.16643990929705216,0.03350951,0.0025858367,0.060617942
0.16689342403628118,0.035706684,0.00089406245,0.058843896
0.1673469387755102,0.036617942,-0.0016059336,0.057154715
0.16780045351473924,0.03576887,-0.0042708246,0.055999007
0.16825396825396827,0.033305172,-0.0066870907,0.05530636
0.16870748299319727,0.030005872,-0.00858467,0.055601943
0.1691609977324263,0.026777701,-0.009060327,0.055500798
0.16961451247165532,0.023531534,-0.009217509,0.055345364
0.17006802721088435,0.021987392,-0.009180789,0.055340182
0.17052154195011338,0.020719714,-0.009703362,0.055244226
0.1709750566893424,0.019749139,-0.010689862,0.05379253
0.17142857142857143,0.020164788,-0.010080656,0.05096466
0.17188208616780046,0.021510934,-0.008151248,0.04797286
0.17233560090702948,0.022934373,-0.0060350657,0.04380344
0.1727891156462585,0.022502696,-0.00516974,0.040154852
0.17324263038548754,0.019800305,-0.0041341903,0.037378825
0.17369614512471657,0.016297096,-0.003744374,0.035021298
0.17414965986394557,0.013931395,-0.0043891896,0.032691527
0.1746031746031746,0.011798672,-0.0050983788,0.029890882
0.17505668934240362,0.010076477,-0.0062073106,0.026985338
0.17551020408163265,0.01011163,-0.0066580684,0.022935271
0.17596371882086168,0.011513742,-0.006866126,0.01768078
0.1764172335600907,0.013097589,-0.0056610005,0.012149999
0.17687074829931973,0.0143934665,-0.004395658,0.0071878447
0.17732426303854876,0.014317198,-0.0047482965,0.0029243124
0.17777777777777778,0.012113236,-0.0050102733,0.00047274798
0.1782312925170068,0.008487205,-0.0049951985,-0.0005835928
0.17868480725623584,0.0033943716,-0.0057775234,-0.0010130224
0.17913832199546487,-0.002491855,-0.0070652924,-0.0020994623
0.17959183673469387,-0.0066865804,-0.0072595635,-0.0042765466
0.1800453514739229,-0.008026668,-0.008241009,-0.0062149903
0.18049886621315192,-0.008406731,-0.008844033,-0.007435611
0.18095238095238095,-0.00872681,-0.00775806,-0.00866907
0.18140589569160998,-0.008784615,-0.00829776,-0.010036751
0.181859410430839,-0.010297749,-0.008890628,-0.01095072
0.18231292517006803,-0.013467163,-0.007900988,-0.011789558
0.18276643990929706,-0.015289435,-0.007785659,-0.011856013
0.18321995464852608,-0.016937977,-0.007810194,-0.012095944
0.1836734693877551,-0.018648144,-0.0076410663,-0.013520459
0.18412698412698414,-0.019620268,-0.0081194835,-0.015657194
0.18458049886621314,-0.021221,-0.008380401,-0.017357344
0.18503401360544217,-0.022715444,-0.008382139,-0.01850237
0.1854875283446712,-0.023150304,-0.007220057,-0.01876141
0.18594104308390022,-0.022031756,-0.0062914193,-0.018655615
0.18639455782312925,-0.021054316,-0.003785566,-0.02001855
0.18684807256235827,-0.020501232,-0.00041093878,-0.021095527
0.1873015873015873,-0.019240739,0.0016610777,-0.021028707
0.18775510204081633,-0.017173078,0.004255539,-0.021166738
0.18820861678004536,-0.015597887,0.0063866396,-0.02145719
0.18866213151927438,-0.01457057,0.008013625,-0.021282518
0.1891156462585034,-0.013247127,0.009404339,-0.020732306
0.18956916099773244,-0.013302735,0.01150929,-0.0204384
0.19002267573696144,-0.0139503,0.012538624,-0.02061938
0.19047619047619047,-0.01363682,0.012595359,-0.021451417
0.1909297052154195,-0.014273107,0.01156358,-0.022420498
0.19138321995464852,-0.015722517,0.00968866,-0.025175989
0.19183673469387755,-0.01653104,0.009472819,-0.02945277
0.19229024943310657,-0.016146068,0.009585606,-0.032820858
0.1927437641723356,-0.015400362,0.008961463,-0.035589416
0.19319727891156463,-0.015876342,0.007838465,-0.035571013
0.19365079365079366,-0.015819004,0.0071230014,-0.033832777
0.19410430839002268,-0.015163415,0.0071677603,-0.031255074
0.1945578231292517,-0.016072316,0.0067595122,-0.027603513
0.19501133786848074,-0.018849254,0.005551259,-0.024226079
0.19546485260770974,-0.022005266,0.0048829843,-0.020651344
0.19591836734693877,-0.025340164,0.004154584,-0.01763143
0.1963718820861678,-0.028394302,0.0028840785,-0.015854042
0.19682539682539682,-0.029836077,0.00018186534,-0.014967883
0.19727891156462585,-0.03060752,-0.0014412334,-0.015074045
0.19773242630385487,-0.031180874,-0.0015574398,-0.015706176
0.1981859410430839,-0.02992031,-0.0012474104,-0.016200773
0.19863945578231293,-0.026770284,0.00040616197,-0.016480098
0.19909297052154196,-0.023040734,0.0022886326,-0.015503499
0.19954648526077098,-0.020050952,0.0036332672,-0.013721835
0.2,-0.019068653,0.0052199634,-0.011582252
0.20045351473922904,-0.017935816,0.007285422,-0.009931775
0.20090702947845804,-0.016188413,0.0075279954,-0.009534742
0.20136054421768707,-0.013880855,0.008358141,-0.009688846
0.2018140589569161,-0.011533565,0.009962893,-0.009647423
0.20226757369614512,-0.008397568,0.011374862,-0.010199083
0.20272108843537415,-0.0035501707,0.012089787,-0.010847376
0.20317460317460317,0.0010089226,0.012191072,-0.010882347
0.2036281179138322,0.0032740482,0.012664062,-0.010454331
0.20408163265306123,0.0030687894,0.012147084,-0.009401552
0.20453514739229026,0.0028641252,0.011533246,-0.008936844
0.20498866213151928,0.0019220252,0.011431745,-0.008580567
0.2054421768707483,0.0008894618,0.010566918,-0.008492091
0.2058956916099773,0.0010749927,0.010030481,-0.009250447
0.20634920634920634,0.0014044953,0.009964221,-0.01001794
0.20680272108843537,0.0014513455,0.008871342,-0.009836011
0.2072562358276644,0.0018690639,0.007782824,-0.008287662
0.20770975056689342,0.0017170478,0.0060547357,-0.0070176013
0.20816326530612245,0.00050288695,0.0039503784,-0.0067628147
0.20861678004535147,-0.0011437561,0.0029153738,-0.0063928515
0.2090702947845805,-0.002005981,0.0029433435,-0.0066699763
0.20952380952380953,-0.0018625711,0.0036634791,-0.007129287
0.20997732426303856,-0.0010911986,0.00469876,-0.0063777785
0.21043083900226758,0.00057491637,0.004783088,-0.0054563363
0.2108843537414966,0.0005600319,0.004838152,-0.0051318635
0.2113378684807256,-5.506337e-06,0.0050860923,-0.0044546756
0.21179138321995464,0.0006743735,0.004718895,-0.0031019307
0.21224489795918366,0.00020473826,0.003571303,-0.0018808006
0.2126984126984127,0.00027956956,0.0022625972,-0.00020704842
0.21315192743764172,0.00069281046,0.00059320556,0.001393956
0.21360544217687075,3.1984957e-05,-0.000960405,0.0027014555
0.21405895691609977,-0.00091076526,-0.0015147937,0.004395497
0.2145124716553288,-0.0021564257,-0.0012913058,0.006241505
0.21496598639455783,-0.001061521,-0.00014309537,0.008314857
0.21541950113378686,0.00021088052,-0.00037159023,0.010444099
0.21587301587301588,0.0017850379,-0.0011922485,0.01250172
