,0
108,-0.146989835809226
109,-0.09860391238923268
110,-0.06505891328303816
111,-0.07992668059167055
112,-0.027815934065934165
113,-0.03740530303030318
114,0.00367440453032472
115,0.011294300921718792
116,-0.010708401976935813
117,-0.04632886110025616
118,-0.030849114233353712
119,-0.07465369103980361
120,-0.06738138484029597
121,-0.05709303885187993
122,-0.10383005535802685
123,-0.11802682427824496
124,-0.09307458843005612
125,-0.09729303791600999
126,-0.10177630658771962
127,-0.053783087374092126
128,-0.0810620631420929
129,-0.0729741196436148
130,-0.05031536017451505
131,-0.012235182099500171
132,0.0024874431954078294
133,-0.022226489366808978
134,-0.07668874812629935
135,-0.028451310129057498
136,0.003300330033003054
137,-0.02542414799426236
138,-0.00293751555887502
139,-0.017175953664869285
140,0.004459811585488085
141,-0.0013567157429273194
142,-0.032765465601286535
143,-0.12789703886179665
144,-0.11661438834362034
145,-0.11281790437436412
146,-0.13177264363115934
147,-0.08698118071667951
148,-0.0704809286898838
149,-0.055193959906274195
150,-0.04134826755992879
151,-0.07492886500158066
152,-0.10250545241768177
153,-0.08546870803115741
154,-0.03593429158110897
155,-0.05511169085276371
156,-0.034480868325841435
157,-0.02338407235826158
158,0.042309827873403656
159,0.05461529896448087
160,0.04211349419124235
161,0.035201793721973275
162,0.058935895275015644
163,0.0415035238841036
164,0.07185461842912075
165,0.015693450895580406
166,-0.020770038115229712
167,-0.013477684489615697
168,0.004585635359115786
169,0.039111700364600405
170,0.04705428067078529
171,0.07718507938251921
172,0.05423229955851073
173,0.035952136011695064
174,0.09057560554566556
175,0.0717114417210745
176,0.0664965715196941
177,0.0605164492791891
178,0.054666947279806574
179,0.06740453210239206
180,0.11998120398893117
181,0.1207146556188505
182,0.134707303284165
183,0.18610927236621014
184,0.1484410416561731
185,0.13211210114988317
186,0.10902569645752476
187,0.07722926071549933
188,0.036181049394580216
189,0.019038984587488747
190,0.020206811497960258
191,-0.03304692663582286
192,-0.04293381037567088
193,-0.03149495423609484
194,-0.03694846907675702
195,-0.01948112765758181
196,0.006822429906541852
197,-0.012711272524095627
198,-0.004039372272263023
199,-0.0005556584552695976
200,-0.007036059806508362
201,-0.006576205251701965
202,-0.02268089053803331
203,0.04556265447931742
204,0.056294636605517506
205,0.053041976000373414
206,0.06817332835263357
207,0.0672664553421594
208,0.0611467335749466
209,0.059074074074074015
210,0.07747323735695807
211,0.07785364065435556
212,0.07134736937838222
213,0.08191465342063665
214,0.07744680851063832
215,0.0636755747254212
216,0.07039886795790225
217,0.052125417178991676
218,0.09998253580160679
219,0.07776911751970203
220,0.03755102040816349
221,0.048298244864841904
222,0.07237288135593242
223,0.09990737622094985
224,0.09224598930481309
225,0.05848704663212429
226,0.07821965794354012
227,0.057412939395179365
228,0.062207765806058184
229,0.04413308568198323
230,0.08438428789460994
231,0.08935050436585462
232,0.11163416274377945
233,0.08126446248578262
234,0.1082470212600266
235,0.1075575787971143
236,0.07936386573897092
237,0.07664026077398331
238,0.04259566134377835
239,0.03827858721300423
240,0.008405549150146885
241,0.004773887943157504
242,0.006784910948043741
243,0.00029432324049889124
244,0.03734028491702153
245,0.04302567661346269
246,0.030648972914015752
247,0.031226254658609797
248,0.022476766803544337
249,0.017601720738483626
250,0.018342391304347797
251,0.043918798387384446
252,0.07006051975792102
253,0.06172708266893456
254,0.13999999999999999
255,0.008405549150146885
256,0.008405549150146885
257,0.008405549150146885
258,0.008405549150146885
259,0.008405549150146885
260,0.008405549150146885
261,0.008405549150146885
262,0.008405549150146885
263,0.008405549150146885
264,0.008405549150146885
265,0.18221271367985406
266,0.008405549150146885
267,0.008405549150146885
268,0.008405549150146885
269,0.18372071025648964
270,0.12228714323644867
271,0.10684104946426821
272,0.11038662637902107
273,0.13712829495920348
274,0.09378226273509589
275,0.10401105621812723
276,0.044282598019153956
277,0.0043849474422316065
278,-0.027685568445807
279,-0.04718162629860815
280,-0.018812750836120412
281,-0.03360766800248195
282,-0.05717056104828147
283,-0.02276880798455158
284,0.07112750968866888
285,0.0609830125974248
286,-0.04107596791168991
287,-0.08501040742078587
288,-0.05767587898361616
289,-0.034273482684166856
290,-0.05215419292462889
291,-0.09188246261757398
292,-0.12418082861268467
293,-0.10956162085691189
294,-0.1057607311302437
295,-0.108326883148409
296,-0.1402615877791924
297,-0.1497907962957512
298,0.008405549150146885
299,-0.18087803507096625
300,-0.1632385850383641
301,-0.1783029183622179
302,-0.17446581699151698
303,-0.14655059014247787
304,-0.14112722491598043
305,-0.11614019007732097
306,-0.11899126735319063
307,-0.08954185630095114
308,-0.003980050682986382
309,-0.024714883934769023
310,0.02276336686077288
311,0.02145381120646154
312,-0.012535157746478945
313,-0.00521872766464349
314,-0.012789711124785094
315,-0.04183793557128236
316,-0.03465218047266793
317,-0.03689946560081599
318,-0.00026163841896081425
319,-0.03078136535995036
320,-0.04167273362648877
321,-0.0379535956857601
322,-0.015894310128612497
323,0.025963420828972295
324,0.03436331200164878
325,-0.002669520958734039
326,-0.008370249467028737
327,0.02127475704476172
328,0.0204744593162328
329,0.03678449442594953
330,0.06536892561332587
331,0.06496670420778551
332,0.07390348931983592
333,0.09753633563724017
334,0.07711980709340806
335,0.019416990083335386
336,0.008337613207416786
337,0.005473477826551686
338,0.03938614015391544
339,0.05722094470739234
340,0.05162722417453744
341,0.04933576379640758
342,0.07629390443586147
343,-0.04655380632778334
344,-0.07464981151803646
345,-0.07731935853536973
346,-0.054846218116641254
347,-0.06710477723653817
348,-0.04889590431736193
349,-0.04805080368171579
350,-0.041092904976291394
351,-0.026320888979586243
352,0.0012880684183457643
353,0.040905756013573144
354,0.07042257357928391
355,0.018769542543008545
356,0.01258910882541202
357,-0.019841331154918474
358,-0.03823744165926703
359,-0.03422465784281073
360,-0.055857231743876794
361,-0.060492997211606135
362,-0.06569002154243853
363,-0.06919109227632915
364,-0.05962871127024931
365,-0.0786247180614192
366,-0.10721224817069275
367,-0.12412525986740511
368,-0.12885992464735216
369,-0.10345031222378351
370,-0.11007290581758661
371,-0.0762979278298231
372,-0.09600386370838444
373,-0.10478199171272548
374,-0.08662344465425158
375,-0.06189026670780302
376,-0.040002532775461626
377,-0.019523261758691294
378,-0.02996399176954722
379,-0.03603574747123039
380,-0.02635522860843356
381,-0.03979431416219064
382,-0.06824094808892711
383,-0.0743234248949439
384,-0.06864613635603704
385,-0.09913793103448292
386,-0.09140240492251125
387,-0.10554683463719333
388,-0.07256624698807593
389,-0.07880378161062167
390,-0.029804081665291627
391,-0.00478402067255645
392,-0.018170360256275612
393,-0.03993262685100709
394,-0.07235451599267294
395,-0.06819148936170218
396,-0.06116688699131802
397,-0.0026659941636343674
398,-0.008253094910591419
399,0.023199156394312786
400,-0.07110803020905548
401,-0.09560391090200678
402,-0.16085443506589645
403,-0.0811265709156195
404,-0.1173436735308512
405,-0.034484065330251175
406,-0.07021276595744666
407,-0.03145493365868549
408,-0.05592319167654808
409,-0.06525078731085329
410,-0.12236450152810555
411,-0.12747132286732174
412,-0.10118858954041206
413,0.0057213731295512335
414,-0.0062171593598331
415,-0.045871559633027366
416,8.091596876654215e-05
417,0.033508407638125653
418,0.06285013289715827
419,0.0389039520170897
420,0.03694571158509016
421,0.007469424608060369
422,0.023584712855099207
423,0.10555328705594129
424,0.0916089299461125
425,0.06519104935778333
426,0.08612921393515181
427,0.10684788709806747
428,0.15683774306662415
429,0.16205658367201986
430,0.14300167321685667
431,0.10332924209880351
432,0.06187481054865108
433,0.03575195901145269
434,-0.03814591374077295
435,-0.02198581560283704
436,-0.022703587911269904
437,-0.02296202719774096
438,-0.053174897883401434
439,-0.07683456441854411
440,-0.11711611321595712
441,-0.1652468286150067
442,-0.08353275501046961
443,-0.046037055131722265
444,-0.00512685188675674
445,0.013457478890229342
446,0.0588190935826862
447,0.04637058801371162
448,0.0482610173331822
449,0.11298878448014553
450,0.13170657775083375
451,0.07319470699432892
452,0.1111866712002721
453,0.08479488144523907
454,0.024049970077797887
455,0.026643779386521294
456,0.062313877307921414
457,0.017530205322066592
458,0.025586117777367634
459,0.0637712019972098
460,0.07734806629834248
461,0.008210533863970389
462,-0.04868060254264466
463,-0.06724450285957867
464,-0.010979249573621319
465,-0.0012768674185997
466,-0.006808993545641366
467,0.01566820276497692
468,-0.03712354460841561
469,-0.023096329460256484
470,0.015846955528588575
471,-0.003961173363785671
472,0.011773968435744228
473,-0.007594755319911077
474,-0.0435716587304429
475,-0.05098784466994148
476,0.0006119510439164991
477,0.03072163464997491
478,-0.014653067088062117
479,-0.03915282930519045
480,0.020646937370956443
481,0.02604128938790303
482,0.07228741650117332
483,0.07827521882623026
484,0.06698103097202869
485,0.04732400384574281
486,0.02972617821500853
487,0.022999112688553647
488,-0.012349610757254194
489,0.0009900289937063488
490,-0.023590577916106737
491,-0.04993276240356685
492,-0.08448355391548089
493,-0.08934230673361097
494,-0.08400242657816787
495,-0.10639362424502338
496,-0.051160451246676855
497,-0.059460239572809825
498,-0.016459267833888153
499,-0.027031910664594885
500,-0.03227676145625787
501,-0.05345203488372079
502,-0.028725117096018542
503,-0.02980510628891436
504,-5.010424008606299
505,-4.993771677917429
506,-4.95349533830082
507,-4.963804808521811
508,-4.963221496659911
509,-4.966102968808719
510,-4.986619056568315
511,-4.9932734583442935
512,-5.0216029704084315
513,-5.037542150618209
514,-5.004833089805552
515,-4.981623277182236
516,-4.992542322320829
517,-4.966837874050916
518,-4.944679901851439
519,-4.954031510658017
520,-4.9669180158202115
521,-4.956728290491272
522,-4.967997651203758
523,-4.973630312339989
524,-4.96527448477111
525,-4.929314610011642
526,-4.909598781107161
527,-4.922871380082328
528,-4.924631427544049
529,-4.89071455827606
530,-4.89974427277158
531,-4.93506767438711
532,-4.926534888413748
533,-4.930393780715431
534,-4.943282650775831
535,-4.931672063383047
536,-4.9784253162536904
537,-4.977569837440698
538,-4.9880142717258575
539,-4.985569982165743
540,-4.997259263335202
541,-5.020461888960782
542,-5.03148899059483
543,-5.044639890622768
544,-5.039035550010068
545,-5.0300716908857925
546,-5.061494478997123
547,-5.067733330225778
548,-5.058833363632462
549,-5.05089417775985
550,-5.048844753922292
551,-5.060177654393214
552,-5.042229042119192
553,-5.064805620603509
554,-5.045252458916931
555,-5.0377410850561954
556,-5.030902693098282
557,-5.042486176244138
558,-5.0336944288126055
559,-5.0300844911089895
560,-5.018009377664109
561,-5.00327868852459
562,-4.994321225758063
563,-4.97003504255167
564,-4.964946167328398
565,-4.952830863932432
566,-4.959601371624518
567,-4.978793171044659
568,-5.008866258367754
569,-5.009478672985782
570,-5.021680216802168
571,-5.040137000963288
572,-5.02574554816563
573,-5.002539069484676
574,-5.038215422014085
575,-5.048265244011601
576,-5.0439994257823715
577,-5.0529361029253215
578,-5.0652933338135195
579,-5.081187475170646
580,-5.088347296268088
581,-5.111799883313886
582,-5.087129003820158
583,-5.079397394136808
584,-5.07984478770241
585,-5.070030120481928
586,-5.04520074448285
587,-5.066062275265856
588,-5.075687543332563
589,-5.095800015526745
590,-5.072463200751645
591,-5.06703448275862
592,-5.056298884345098
593,-5.054945935122147
594,-4.987780287143088
595,-4.990735496399385
596,-4.997117219537943
597,-5.013690815744438
598,-5.016973415132925
599,-5.058418116179849
600,-5.037508758913483
601,-5.047174487772637
602,-5.019822509745376
603,-5.043245041373861
604,-5.016776562891245
605,-4.988871224165342
606,-4.998658337176638
607,-5.008647105738152
608,-5.043733983111372
609,-5.062586750788643
610,-5.03240369604658
611,-5.005113684388471
612,-5.044778012684989
613,-5.024113234733229
614,-5.008259536784741
615,-4.984274176317252
616,-5.008992805755396
617,-5.018844436813187
618,-4.994964276491349
619,-4.9868845409589335
620,-4.918765580675664
621,-4.906784736481862
622,-4.960855305192316
623,-4.951167728237792
624,-4.986827615417196
625,-4.974996821629868
626,-4.942701054503875
627,-4.937848336429657
628,-4.8971860562788745
629,-4.936050626587285
630,-4.914600322887775
631,-4.931846242489094
632,-4.9597548518896835
633,-4.979067593382921
634,-5.013806226972752
635,-5.031176708451274
636,-5.048964598554878
637,-5.038129786376461
638,-5.036115472883199
639,-5.054471577422858
640,-4.998223657650383
641,-4.986656423112692
642,-5.017241379310344
643,-5.003434759768861
644,-5.015734688937303
645,-4.997015768036456
646,-4.992215230719587
647,-4.966549650970423
648,-4.976645521031153
649,-4.960019404131463
650,-4.970458500263041
651,-4.965483714146816
652,-4.944102397926118
653,-4.9239631336405525
654,-4.918413324214507
655,-4.918995641917556
656,-4.890648567119155
657,-4.906765319375024
658,-4.90129241341611
659,-4.927828273061303
660,-4.942171639495539
661,-4.925584420553239
662,-4.943001443001443
663,-4.949662276895212
664,-4.959635709467056
665,-4.963404635909667
666,-4.992365563502946
667,-4.9750979088154885
668,-4.997352259772736
669,-5.004509789543155
670,-5.005700920917994
671,-5.027575404342125
672,-5.030125523012552
673,-5.082038781969659
674,-5.076350364963504
675,-5.044747152953239
676,-5.0643489765168495
677,-5.068551810698069
678,-5.0519750519750515
679,-5.0372842175906944
680,-5.027682178662277
681,-5.0122455112313125
682,-5.0364341961493535
683,-5.0256225872379074
684,-5.01014591883265
685,-5.013880944209282
686,-5.006882575612741
687,-5.004067536454336
688,-5.019699126620753
689,-5.033239393120488
690,-5.02159835588817
691,-5.014234598630989
692,-5.0278828530203175
693,-5.0235688921840245
694,-5.032640949554896
695,-4.986884860822926
696,-5.011539213768825
697,-5.0212774279344465
698,-5.041072826938136
699,-5.0548488417746364
700,-5.045843352122669
701,-5.049962389643295
702,-5.034755322529393
703,-5.003824701195219
704,-5.009223397883809
705,-5.022248899559824
706,-5.07627765064836
707,-5.081239395653228
708,-5.048069890288501
709,-5.057166156982671
710,-5.052101253379209
711,-5.057741377891184
712,-5.059071555537183
713,-5.009430043203722
714,-5.012155018107647
715,-4.965370138017566
716,-4.9649526840298135
717,-4.996103243107349
718,-4.989344743686551
719,-5.028440790301607
720,-5.047763202152708
721,-5.052123307890187
722,-5.071600965406275
723,-5.061138350031976
724,-5.0723356787369145
725,-5.040155440414508
726,-5.055711752238419
727,-5.026570153005938
728,-5.017810599478714
729,-4.999304136041404
730,-4.994866440442008
731,-4.987085271991999
732,-5.006471226927253
733,-5.010054844606947
734,-5.026044847744525
735,-4.991445492432551
736,-4.999119097956307
737,-4.994566897831176
738,-4.993132172448934
739,-4.958396167834649
740,-4.936033643204958
741,-4.950776287932252
742,-4.954457619675011
743,-4.953770118964311
744,-4.963410920165325
745,-4.965538168104382
746,-4.962935795650673
747,-4.967453458876134
748,-4.994342776325376
749,-5.003510724836238
750,-5.004707694941367
751,-5.0111282314672145
752,-5.016512662559891
753,-5.004061738424046
754,-4.968941979522184
755,-4.970853544379202
756,-4.940370668815471
757,-4.976071910871033
758,-5.001934642721958
759,-5.02484237074401
760,-5.021435189084477
761,-5.021840873634945
762,-5.021321511505172
763,-5.037384758521526
764,-5.02623993217465
765,-5.011383426071443
766,-5.016168148746968
767,-5.019056957708049
768,-5.016430522362581
769,-5.011058923996584
770,-4.992995942771727
771,-4.977858361774744
772,-5.001915627261504
773,-5.003872505212988
774,-5.007033547892067
775,-4.99611310439091
776,-5.009856861232536
777,-4.984402526532892
778,-4.992350008595496
779,-4.996993256303424
780,-4.990724438527934
781,-4.98000257477578
782,-4.98787177509214
783,-4.994696094785919
784,-4.9666766351946
785,-4.968791302494138
786,-4.984985751350432
787,-5.001443368993038
788,-5.009753615198677
789,-4.991649357805943
790,-5.009829675451233
791,-5.002884900937593
792,-4.984474420972258
793,-4.980849080586391
794,-4.97855511378056
795,-4.984034465281297
796,-4.974964174323527
797,-4.977316724181466
798,-4.981644054269752
799,-4.978871468097593
800,-4.990334323611867
801,-4.987958859436407
802,-4.989268863000543
803,-4.990035854248312
804,-4.998832749708187
805,-5.005588223028483
806,-5.01188589540412
807,-5.000375203235086
808,-5.017568692756036
809,-5.012411495210329
810,-5.018686532378891
811,-5.011734354194407
812,-4.999458829406377
813,-4.985179634486491
814,-5.018890691965215
815,-5.028157280906365
816,-5.037944565035899
817,-5.0257429886982
818,-5.00692143126809
819,-5.007814141074655
820,-4.990704912516824
821,-4.974247843467284
822,-4.979431311516783
823,-4.953945154777927
824,-4.977456865790689
825,-4.967460583696746
826,-4.983094112231661
827,-5.003679852805888
828,-5.001797208058179
829,-5.000584917484855
830,-4.9751596877217885
831,-4.942112940195874
832,-4.936549488905509
833,-4.944094488188976
834,-4.935905901774659
835,-4.925941130588283
836,-4.942421400318069
837,-4.936098609252727
838,-4.937293330107266
839,-4.946475823911475
840,-4.965166387359349
841,-4.949650015908368
842,-4.953597022607594
843,-4.9097438730810214
844,-4.939437889537846
845,-4.929170404461953
846,-4.917651617903507
847,-4.931747434764229
848,-4.9227513630990964
849,-4.934190134190134
850,-4.936165421998724
851,-4.979218744170429
852,-4.966500594883997
853,-4.977496483825598
854,-4.981855061773926
855,-4.9909896656982085
856,-4.980674734140081
857,-4.994844983913425
858,-4.9984313439369625
859,-4.999308437067773
860,-5.023660908695021
861,-5.018381553186861
862,-5.005829953650058
863,-5.006194081211287
864,-5.025482318022225
865,-5.032754809956883
866,-5.008389627369797
867,-5.008833793805438
868,-4.997268356643357
869,-5.002224572408009
870,-4.969783331506449
871,-4.999160982015832
872,-4.999853982623932
873,-5.020232269374041
874,-5.011813759555246
875,-5.016581866100516
876,-5.023872387238724
877,-5.020129297678519
878,-5.014457565390134
879,-5.0138141899359026
880,-5.010759423707579
881,-5.002617318538725
882,-5.006751272780934
883,-5.0008493666678975
884,-4.987779664771469
885,-4.97518802536499
886,-4.975469613259668
887,-4.9786599948489645
888,-4.973520650215145
889,-4.980198383541514
890,-4.983527594955326
891,-5.005586592178771
892,-5.0056270687752855
893,-5.007426197566266
894,-5.007389705882353
895,-5.004153342889698
896,-5.009253819036427
897,-5.011927480916031
898,-4.995450376077784
899,-4.994539524315608
900,-4.981770261366132
901,-4.974925067621903
902,-4.972279972279972
903,-4.989700101907119
904,-4.991052593293082
905,-4.98403113746317
906,-4.998763501472888
907,-5.006621793705658
908,-5.002003424033803
909,-4.959065393307575
910,-4.953969871188414
911,-4.95321170795401
912,-4.973325622582861
913,-4.9760643091453085
914,-4.983570016178321
915,-4.980378089464433
916,-4.983150287983401
917,-4.9839825913242
918,-4.998932004271983
919,-5.000213325748418
920,-5.0028071920972215
921,-5.0041928721174
922,-5.003234405544695
923,-4.994316163410302
924,-4.992689850958127
925,-4.997588994468869
926,-4.982154870233332
927,-4.9634167873159365
928,-4.94979241432693
929,-4.952965952965953
930,-4.948400882754755
931,-4.949979026845638
932,-4.9498152923956225
933,-4.9438943894389435
934,-4.952590234280375
935,-4.965268676277851
936,-4.978023867661726
937,-4.976391462493995
938,-4.9782430213464695
939,-4.984688309916792
940,-4.993608485755082
941,-4.997728582567719
942,-5.001081921763532
943,-5.003913366169624
944,-5.0161605279105785
945,-5.004403065340146
946,-5.005939995972884
947,-5.014692070307259
948,-5.02917380065129
949,-5.016745687481086
950,-5.023705300020203
951,-5.0071517727625405
952,-5.011045058434101
953,-4.9968524723322165
954,-4.993799552754625
955,-4.981659773543969
956,-4.979671353549043
957,-4.985336945479173
958,-5.002877941425427
959,-5.009384104614134
960,-5.0184074036408015
961,-5.01927580004751
962,-5.016851832976591
963,-5.016461465206448
964,-5.0178656503096715
965,-5.0119948204184555
966,-5.039402312966943
967,-5.038599610243085
968,-5.030711815660629
969,-5.051889704369298
970,-4.983600921373809
971,-4.975355743452258
972,-4.974383627498112
973,-4.946763231962656
974,-4.944082844514494
975,-4.948814448793288
976,-4.975289650963087
977,-4.997402593976085
978,-5.01213508926005
979,-5.003728276794802
980,-5.013780129983861
981,-4.992237189632164
982,-4.9847625520490695
983,-4.982328053296698
984,-4.990566355585487
985,-4.982038980106946
986,-4.985893519789398
987,-4.974986475713178
988,-4.995284604227971
989,-5.013823180720762
990,-5.030104708786766
991,-5.006185286426601
992,-5.015236105930432
993,-5.031998108544062
994,-5.0341489829762756
995,-5.029083990214732
996,-5.022106410518427
997,-5.007399829497016
998,-5.003886010362694
999,-4.983981459391296
1000,-4.979926510615133
1001,-4.978279343281552
1002,-4.988585793389272
1003,-4.9826730991370525
1004,-4.969677419354839
1005,-4.9672231270358305
1006,0.021491525423728727
1007,0.009596473380807102
1008,0.02323057618611598
1009,0.03853962679490634
1010,0.04939070270885763
1011,0.007541833608296018
1012,0.005111821086261985
1013,-0.02057254085981828
1014,0.008883376353457748
1015,0.01698371836448133
1016,0.017099366687777097
1017,0.010174566949873865
1018,0.011912602906532333
1019,0.009445913492283657
1020,0.00483492070349675
1021,-0.021448427848035485
1022,-0.02738319601133478
1023,-0.01696993476175774
1024,-0.025253024805883498
1025,-0.00701485756512784
1026,-0.007816394504628144
1027,-0.021185310034539395
1028,-0.01421958444909785
1029,-0.02125246054782648
1030,-0.005521900222622682
1031,0.009474392398642034
1032,0.012180434386897506
1033,0.03122912836081859
1034,0.0665755013727877
1035,0.09716269200400066
1036,0.12704931233382136
1037,0.1193022836290856
1038,0.12744513819139572
1039,0.15922165946525466
1040,0.1401712055238839
1041,0.14532993305706118
1042,0.12268642598139669
1043,0.10993499750218554
1044,0.08645257344435624
1045,0.07020925521807253
1046,0.056293568535782885
1047,0.0582597457978232
1048,0.058173181326520634
1049,0.033531572603696914
1050,0.024102463295386088
1051,0.001719520877357955
1052,0.005328859829875685
1053,0.002217045303717652
1054,-0.033658251339783445
1055,-0.030356827685063575
1056,-0.03010684090154537
1057,-0.00701984762917841
1058,0.010111377560719337
1059,0.011292969260144715
1060,0.009861883004373689
1061,0.006026749926972433
1062,0.006864717391040663
1063,-0.015320442611898704
1064,-0.027113326269387495
1065,-0.019432602705194212
1066,-0.017780351989201602
1067,0.024488252938982352
1068,0.017866995080898538
1069,0.028407102732508793
1070,-0.004503348568122334
1071,-0.0013854705835214265
1072,0.0344390025179527
1073,0.031733664335874635
1074,0.003361516975125646
1075,-0.012420713549000777
1076,-0.002378851245609993
1077,0.0044700821732702395
1078,0.0069651254048501855
1079,0.0110090995497028
1080,0.019121540921943257
1081,0.027071204075817434
1082,0.03779684373851067
1083,0.04387265492998279
1084,0.010908158364604846
1085,0.004222635027425633
1086,0.0042704128838506085
1087,-0.007663219615070535
1088,-0.0021211606991346265
1089,-0.009195857619829169
1090,0.0007633050607859203
1091,-0.020812154072066037
1092,-0.018047577205871503
1093,-0.004080010778262705
1094,-0.02863541324420767
1095,8.499390965735114e-05
1096,-0.016786918707923117
1097,-0.0259997679052894
1098,-0.030309898382771604
1099,-0.0309261296422519
1100,0.0025044681043441936
1101,-0.012790198013930188
1102,-0.010394057711005334
1103,-0.003150234844923124
1104,0.007282739361994142
1105,0.025730762243569693
1106,0.03406549884765437
1107,0.03092346465547154
1108,0.032520092669393375
1109,0.02758429183323803
1110,0.022338926008736267
1111,0.02164495880344375
1112,0.024194634951840065
1113,0.026633402349205137
1114,0.02486048624010708
1115,0.028871162601113103
1116,0.03974499720813223
1117,0.0423540624424438
1118,0.03898362287246099
1119,0.031233448235768516
1120,0.035403687450861844
1121,0.030424663387204225
1122,0.0030062553189212243
1123,-0.010236940971204693
1124,-0.022922851205657277
1125,-0.037776314093873345
1126,-0.026351971510210518
1127,-0.03853145350716195
1128,-0.035783369949840584
1129,-0.02588347160002221
1130,-0.013977304179352399
1131,-0.017304873003558267
1132,-0.007592346656364247
1133,-0.014998148055229657
1134,-0.021950332817596348
1135,0.00925621798278715
1136,0.004784813713649383
1137,0.008329557541261759
1138,0.02242870526842215
1139,0.027213399982061945
1140,0.026840570736003922
1141,0.024874172583151437
1142,-0.021231374895343828
1143,-0.014043197912749042
1144,-0.017855704980081273
1145,-0.038728458480364734
1146,-0.035703225525591235
1147,-0.052078024420668535
1148,-0.05424315805857067
1149,-0.048849795734859924
1150,-0.030152461715683726
1151,-0.059671951019954914
1152,-0.04581968178384845
1153,-0.045239727563832544
1154,-0.04224468480123847
1155,-0.03935343782078346
1156,-0.04540751598351885
1157,0.04356372374884034
1158,0.03894225205416058
1159,0.040356928586948525
1160,0.04777790974639725
1161,0.03707569317423008
1162,0.04921842599390024
1163,0.06203655294253943
1164,0.06333252145271714
1165,0.052820952640123826
1166,0.03956504274975604
1167,0.03630438807473663
1168,0.033914286121077775
1169,0.04833910811040826
1170,0.03246863051749565
1171,0.03599443200136541
1172,0.03425602427655535
1173,0.031717301105511034
1174,0.03593295470286746
1175,0.0484311357105398
1176,0.037941727448776566
1177,0.025864231981751803
1178,0.01045129815645888
1179,0.012307816526568194
1180,0.0003526148707124794
1181,-0.01622115769673461
1182,-0.029809088455788647
1183,-0.014231186159633966
1184,-0.01310080807582494
1185,0.0021162650911671506
1186,-0.017427854392207745
1187,-0.02721242935225098
1188,-0.030754275069098096
1189,-0.02339102646044951
1190,-0.04374898816888627
1191,-0.03938409060360751
1192,-0.03857924022634301
1193,-0.03964161668050172
1194,-0.045795659206171145
1195,-0.04535531008283658
1196,-0.03852881012042954
1197,-0.04017392143488323
1198,-0.04646346701544956
1199,-0.024325773928818226
1200,-0.039922136102459385
1201,-0.0936500322915663
1202,-0.09170884630715817
1203,-0.06435062307248786
1204,-0.04479672214011711
1205,-0.03870682204287158
1206,-0.03580272931684034
1207,-0.02331774109634011
1208,0.022081262889340026
1209,-0.00014714672097976563
1210,0.024076191736002936
1211,0.0355078264331515
1212,0.03619040167194876
